,Date,YHOO-Open,YHOO-High,YHOO-Low,YHOO-Close,YHOO-Adj_Close,YHOO-Volume,Nasdaq-Open,Nasdaq-High,Nasdaq-Low,Nasdaq-Close,Nasdaq-Volume,sp500-Open,sp500-High,sp500-Low,sp500-Close,sp500-Volume,DJ30-Open,DJ30-High,DJ30-Low,DJ30-Close,DJ30-Volume
83,9/2/15,32.009998,32.029999,31.379999,31.77,31.77,15688100,4704.419922,4749.97998,4659.410156,4749.97998,1929080000,1916.52002,1948.910034,1916.52002,1948.859985,3742620000,16058.34961,16352.58008,16058.34961,16351.37988,133480000
84,9/1/15,31.49,32.099998,31.23,31.6,31.6,19903500,4673.609863,4722.129883,4614.910156,4636.100098,2253750000,1970.089966,1970.089966,1903.069946,1913.849976,4371850000,16528.0293,16528.0293,15979.9502,16058.34961,171390000
85,8/31/15,32.91,32.990002,32.23,32.240002,32.240002,13609000,4798.680176,4824.609863,4763.419922,4776.509766,1839010000,1986.72998,1986.72998,1965.97998,1972.180054,3915100000,16632.01953,16632.01953,16444.05078,16528.0293,141440000
86,8/28/15,33.32,33.57,32.93,33.139999,33.139999,9366100,4792.109863,4836.779785,4788.379883,4828.319824,1936540000,1986.060059,1993.47998,1975.189941,1988.869995,3949080000,16649.41992,16669.9707,16535.17969,16643.00977,131790000
87,8/27/15,33.360001,33.77,32.950001,33.689999,33.689999,19105100,4761.049805,4818.709961,4721.790039,4812.709961,2368880000,1942.77002,1989.599976,1942.77002,1987.660034,5006390000,16285.50977,16666.68945,16285.50977,16654.76953,171980000
88,8/26/15,32.459999,32.619999,31.110001,32.52,32.52,25414500,4633.509766,4703.970215,4530.029785,4697.540039,2631660000,1872.75,1943.089966,1872.75,1940.51001,5338250000,15676.25977,16303.75,15676.25977,16285.50977,208420000
89,8/25/15,32.98,33.029999,31.540001,31.74,31.74,15752300,4687.27002,4689.540039,4506.100098,4506.490234,2612800000,1898.079956,1948.040039,1867.079956,1867.609985,5183560000,15882.26953,16312.94043,15651.24023,15666.44043,213220000
90,8/24/15,29.02,32.279999,29,31.309999,31.309999,23163400,4351.609863,4694.899902,4292.140137,4526.25,3508840000,1965.150024,1965.150024,1867.01001,1893.209961,6612690000,16459.75,16459.75,15370.33008,15871.34961,293920000
91,8/21/15,33.580002,34.02,32.91,32.93,32.93,18373600,4801.040039,4856.75,4706.040039,4706.040039,2768540000,2034.079956,2034.079956,1970.890015,1970.890015,5018240000,16990.68945,16990.68945,16459.55078,16459.75,225170000
92,8/20/15,34.77,34.950001,33.869999,34.099998,34.099998,15604400,4973.490234,4986.509766,4877.490234,4877.490234,2087000000,2076.610107,2076.610107,2035.72998,2035.72998,3922470000,17345.32031,17345.32031,16990.68945,16990.68945,128530000
93,8/19/15,35.669998,35.669998,35.029999,35.189999,35.189999,8974100,5039.029785,5060.930176,4992.850098,5019.049805,1785420000,2095.689941,2096.169922,2070.530029,2079.610107,3512920000,17508.74023,17517.18945,17282.41992,17348.73047,104720000
94,8/18/15,35.779999,36.189999,35.599998,35.689999,35.689999,11445300,5082.169922,5085.140137,5054.970215,5059.350098,1501540000,2101.98999,2103.469971,2094.139893,2096.919922,2949990000,17537.30078,17568.40039,17486.41992,17511.33984,79900000
95,8/17/15,36.240002,36.240002,35.77,36.099998,36.099998,7933600,5032.339844,5092.689941,5022.419922,5091.700195,1510790000,2089.699951,2102.870117,2079.300049,2102.439941,2867690000,17472.66016,17551.40039,17341.7207,17545.17969,73380000
96,8/14/15,35.82,36.349998,35.720001,36.240002,36.240002,12241100,5025.919922,5051.890137,5012.609863,5048.240234,1487630000,2083.149902,2092.449951,2080.610107,2091.540039,2795590000,17410.11914,17492.90039,17394.06055,17477.40039,82120000
97,8/13/15,35.080002,36.610001,34.82,35.93,35.93,28987700,5050.939941,5071.459961,5029.609863,5033.560059,1632340000,2086.189941,2092.929932,2078.26001,2083.389893,3221300000,17401.64063,17481.7793,17341.33984,17408.25,88550000
98,8/12/15,34.290001,34.77,33.849998,34.490002,34.490002,31405700,4994.52002,5055.75,4945.790039,5044.390137,2089460000,2081.100098,2089.060059,2052.090088,2086.050049,4269130000,17382.92969,17423.90039,17125.81055,17402.50977,120400000
99,8/11/15,36.740002,36.77,35.73,36.029999,36.029999,13833200,5069.160156,5089.330078,5013.450195,5036.790039,1912340000,2102.659912,2102.659912,2076.48999,2084.070068,3708880000,17593.58984,17593.58984,17352.63086,17402.83984,103010000
100,8/10/15,36.869999,37.689999,36.869999,37.150002,37.150002,11351400,5081.720215,5112.470215,5081.109863,5101.799805,1784930000,2080.97998,2105.350098,2080.97998,2104.179932,3514460000,17375.17969,17629.13086,17375.17969,17615.16992,92430000
101,8/7/15,36.52,36.759998,36.150002,36.669998,36.669998,11845500,5043.970215,5055.560059,5006.149902,5043.540039,2008360000,2082.610107,2082.610107,2067.909912,2077.570068,3602320000,17414.93945,17414.93945,17279.08008,17373.38086,81800000
102,8/6/15,37.34,37.52,36.299999,36.459999,36.459999,12299700,5146.629883,5149.930176,5035.410156,5056.439941,2290950000,2100.75,2103.320068,2075.530029,2083.560059,4246570000,17542.60938,17572.03906,17362.85938,17419.75,96170000
103,8/5/15,37.32,37.709999,37.23,37.25,37.25,6844000,5132.77002,5175.259766,5131.859863,5139.939941,2041490000,2095.27002,2112.659912,2095.27002,2099.840088,3968680000,17555.24023,17661.36914,17492.90039,17540.4707,102450000
104,8/4/15,36.610001,37.209999,36.599998,37.119999,37.119999,9051900,5110.959961,5125.899902,5092.459961,5105.549805,1819700000,2097.679932,2102.51001,2088.600098,2093.320068,3546710000,17596.92969,17635.7793,17505.5,17550.68945,99060000
105,8/3/15,36.669998,36.98,36.369999,36.689999,36.689999,9887300,5134.339844,5143.080078,5082.319824,5115.379883,1790080000,2104.48999,2105.699951,2087.310059,2098.040039,3476770000,17696.74023,17704.75977,17496.60938,17598.19922,87880000
106,7/31/15,37.560001,37.57,36.619999,36.669998,36.669998,15446100,5148.180176,5155.02002,5122.370117,5128.279785,1926360000,2111.600098,2114.23999,2102.070068,2103.840088,3681340000,17755.86914,17783.58984,17671.58984,17689.85938,106120000
107,7/30/15,37.5,37.689999,37.299999,37.419998,37.419998,9542700,5100.299805,5135.649902,5070.620117,5128.779785,1908480000,2106.780029,2110.47998,2094.969971,2108.629883,3579410000,17743.24023,17761.25,17640.84961,17745.98047,76650000
108,7/29/15,37.919998,37.919998,37.380001,37.669998,37.669998,10290600,5097.859863,5117.839844,5080.040039,5111.72998,1890350000,2094.699951,2110.600098,2094.080078,2108.570068,4038900000,17631.40039,17776.7793,17629.19922,17751.39063,93140000
109,7/28/15,37.639999,37.919998,37.27,37.720001,37.720001,10333100,5063.439941,5097.689941,5025.609863,5089.209961,2025110000,2070.75,2095.600098,2069.090088,2093.25,4117740000,17449.81055,17650.07031,17449.81055,17630.26953,103450000
